,node,community,degree_centrality_big,betweenness_big,degree,outsider,status
1877,732,6,0.0034670629024269443,1.732537040779356e-06,14,in,normal
1878,733,6,0.001981178801386825,4.2289131033991436e-07,8,out,normal
1879,734,6,0.005695889053987122,6.935623333237688e-06,23,in,normal
1880,735,6,0.0012382367508667654,4.797688759283671e-08,5,out,normal
1881,736,6,0.0034670629024269443,0.00010641434777745184,14,in,normal
1882,737,6,0.00396235760277365,1.730065019120137e-06,16,in,normal
1883,738,6,0.006191183754333828,7.170143248550044e-06,25,in,normal
1884,739,6,0.007181773155027241,7.553885049393263e-06,29,in,normal
1885,740,6,0.001981178801386825,2.411388297069648e-07,8,out,normal
1886,741,6,0.004210004952947003,1.6667171681942629e-06,17,in,normal
1887,742,6,0.0029717682020802376,1.6093062433599751e-06,12,in,normal
1888,743,6,0.0007429420505200594,0.0,3,out,normal
1889,744,6,0.0004952947003467064,0.0,2,out,normal
1890,745,6,0.014115898959881128,0.00041242508385518664,57,in,normal
1891,746,6,0.002228826151560178,4.55011919386359e-07,9,out,normal
1892,747,6,0.014115898959881128,0.0007215834590027598,57,in,normal
1893,748,6,0.00470529965329371,8.534771134829294e-06,19,in,normal
1894,749,6,0.0004952947003467064,0.0,2,out,normal
1895,750,6,0.0004952947003467064,0.0,2,out,normal
1896,751,6,0.0029717682020802376,3.014036558136987e-07,12,in,normal
1897,752,6,0.009162951956414063,3.440013302290325e-06,37,in,normal
1898,753,6,0.003219415552253591,0.003069426081753871,13,in,normal
1899,754,6,0.007429420505200594,1.6770092536796802e-05,30,in,normal
1900,755,6,0.00470529965329371,1.4753079374864938e-06,19,in,normal
1901,756,6,0.0024764735017335318,5.505172924496819e-07,10,out,normal
1902,757,6,0.0009905894006934123,1.4021577560329982e-07,4,out,normal
1903,758,6,0.0049529470034670635,2.1093326292774448e-06,20,in,normal
1904,759,6,0.0024764735017335318,4.6252742506997755e-07,10,out,normal
1905,760,6,0.007181773155027241,2.0468136802412813e-06,29,in,normal
1906,761,6,0.0017335314512134721,9.437600280991336e-09,7,out,normal
1907,762,6,0.003219415552253591,8.990332025196311e-07,13,in,normal
1908,763,6,0.0034670629024269443,6.360554483784881e-05,14,in,normal
1909,764,6,0.006934125804853889,4.9546553011776064e-06,28,in,normal
1910,765,6,0.003219415552253591,2.2133975196867923e-07,13,in,normal
1911,766,6,0.008667657256067359,0.0001298990306187144,35,in,normal
1912,767,6,0.001981178801386825,2.26097938160321e-07,8,out,normal
1913,768,6,0.0034670629024269443,2.4838183554667592e-06,14,in,normal
1914,769,6,0.003714710252600297,6.466349233854328e-05,15,in,normal
1915,770,6,0.0066864784546805354,2.0004798372649085e-05,27,in,normal
1916,771,6,0.003714710252600297,2.862243499348458e-06,15,in,normal
1917,772,6,0.004457652303120356,6.686546677903829e-05,18,in,normal
1918,773,6,0.008915304606240713,0.00014345298598239455,36,in,normal
1919,774,6,0.008915304606240713,0.0001670882205999821,36,in,normal
1920,775,6,0.0004952947003467064,0.0,2,out,normal
1921,776,6,0.002228826151560178,0.00011151450097162789,9,out,normal
1922,777,6,0.004457652303120356,2.5159322556662008e-05,18,in,normal
1923,778,6,0.003714710252600297,5.160111073618569e-07,15,in,normal
1924,779,6,0.004457652303120356,1.0064305901229653e-06,18,in,normal
1925,780,6,0.008172362555720653,4.345313741629375e-06,33,in,normal
1926,781,6,0.012877662209014365,1.7541545711271155e-05,52,in,normal
1927,782,6,0.003219415552253591,0.00011695524783703328,13,in,normal
1928,783,6,0.004457652303120356,3.2063085555149024e-06,18,in,normal
1929,784,6,0.009905894006934124,1.0422394217379363e-05,40,in,normal
1930,785,6,0.0007429420505200594,6.134440182644368e-08,3,out,normal
1931,786,6,0.002228826151560178,7.748279918059659e-07,9,out,normal
1932,787,6,0.007181773155027241,6.240946320230371e-06,29,in,normal
1933,788,6,0.0009905894006934123,1.2268880365288735e-07,4,out,normal
1934,789,6,0.0029717682020802376,1.1961299190864828e-06,12,in,normal
1935,790,6,0.0009905894006934123,8.588216255702113e-08,4,out,normal
1936,791,6,0.0017335314512134721,3.4854773765024817e-07,7,out,normal
1937,792,6,0.005695889053987122,3.4947160746557406e-06,23,in,normal
1938,793,6,0.0049529470034670635,1.767128081117904e-06,20,in,normal
1939,794,6,0.0034670629024269443,7.151748464737048e-07,14,in,normal
1940,795,6,0.004210004952947003,1.7861942058958314e-06,17,in,normal
1941,796,6,0.0017335314512134721,2.6009103902204197e-07,7,out,normal
1942,797,6,0.0064388311045071814,5.556263796690484e-06,26,in,normal
1943,798,6,0.0017335314512134721,4.567821107252434e-05,7,out,normal
1944,799,6,0.0029717682020802376,1.5656793698811554e-06,12,in,normal
1945,800,6,0.008915304606240713,0.00011296978456741624,36,in,normal
1946,801,6,0.0002476473501733532,0.0,1,out,normal
1947,802,6,0.0012382367508667654,4.154047512011938e-05,5,out,normal
1948,803,6,0.0049529470034670635,0.0001323749161526813,20,in,normal
1949,804,6,0.00396235760277365,0.00285499724322638,16,in,normal
1950,805,6,0.0163447251114413,0.003716662449290481,66,in,normal
1951,806,6,0.0034670629024269443,8.773385833730258e-06,14,in,normal
1952,807,6,0.0049529470034670635,2.307662130433556e-06,20,in,normal
1953,808,6,0.002228826151560178,5.1720148503338864e-05,9,out,normal
1954,809,6,0.00396235760277365,2.7453258513592556e-07,16,in,normal
1955,810,6,0.007677067855373947,0.00011175853552304031,31,in,normal
1956,811,6,0.001981178801386825,9.2461652789934e-06,8,out,normal
1957,812,6,0.001981178801386825,9.983608201305412e-06,8,out,normal
1958,813,6,0.0024764735017335318,7.904664349636027e-07,10,out,normal
1959,814,6,0.0064388311045071814,3.958777787491671e-06,26,in,normal
1960,815,6,0.00941059930658742,5.519320353366039e-06,38,in,normal
1961,816,6,0.002228826151560178,6.320438094965692e-05,9,out,normal
1962,817,6,0.005943536404160475,4.268685560203068e-06,24,in,normal
1963,818,6,0.00396235760277365,9.006730505603993e-06,16,in,normal
1964,819,6,0.009162951956414063,0.00029577820854637517,37,in,normal
1965,820,6,0.00941059930658742,1.5942508853613814e-05,38,in,normal
1966,821,6,0.002228826151560178,8.595422028941017e-08,9,out,normal
1967,822,6,0.003714710252600297,3.241676379563994e-06,15,in,normal
1968,823,6,0.013868251609707777,0.0005081356226618684,56,in,normal
1969,824,6,0.014363546310054482,3.086038507442098e-05,58,in,normal
1970,825,6,0.0014858841010401188,1.6468675343279555e-05,6,out,normal
1971,826,6,0.0027241208519068845,0.0004524929976620749,11,in,normal
1972,827,6,0.010648836057454186,9.078209892571563e-06,43,in,normal
1973,828,6,0.01906884596334819,0.0007046060933346197,77,in,normal
1974,829,6,0.008420009905894007,2.1192831985384808e-05,34,in,normal
1975,830,6,0.013125309559187715,0.0002293019668426974,53,in,normal
1976,831,6,0.003714710252600297,5.417148038434176e-05,15,in,normal
1977,832,6,0.0009905894006934123,1.6358507153718312e-07,4,out,normal
1978,833,6,0.003714710252600297,3.5702790309274484e-06,15,in,normal
1979,834,6,0.010401188707280832,4.847586584367627e-06,42,in,normal
1980,835,6,0.0049529470034670635,1.5108989216146611e-06,20,in,normal
1981,836,6,0.0029717682020802376,1.3435910115619823e-06,12,in,normal
1982,837,6,0.003219415552253591,1.8362372024416203e-06,13,in,normal
1983,838,6,0.005200594353640416,1.9191829638905187e-06,21,in,normal
1984,839,6,0.003714710252600297,3.7174415452133185e-06,15,in,normal
1985,840,6,0.006191183754333828,0.00010204248883796064,25,in,normal
1986,841,6,0.0004952947003467064,0.0,2,out,normal
1987,842,6,0.008172362555720653,0.0001375276298804233,33,in,normal
1988,843,6,0.0029717682020802376,6.206967488752129e-07,12,in,normal
1989,844,6,0.0034670629024269443,4.6994370450720537e-07,14,in,normal
1990,845,6,0.005448241703813769,2.1025554404489238e-06,22,in,normal
1991,846,6,0.0014858841010401188,1.9126935034626092e-07,6,out,normal
1992,847,6,0.0066864784546805354,3.7739168304037178e-06,27,in,normal
1993,848,6,0.005200594353640416,1.4211193490259326e-06,21,in,normal
1994,849,6,0.007429420505200594,0.00015784996524764142,30,in,normal
1995,850,6,0.0024764735017335318,7.666410896457389e-07,10,out,normal
1996,851,6,0.0009905894006934123,0.0,4,out,normal
1997,852,6,0.0009905894006934123,1.2268880365288735e-07,4,out,normal
1998,853,6,0.009658246656760771,0.0003042724493060777,39,in,normal
1999,854,6,0.0007429420505200594,6.134440182644368e-08,3,out,normal
2000,855,6,0.0009905894006934123,1.999006377425453e-05,4,out,normal
2001,856,6,0.009162951956414063,0.006571076909170511,37,in,normal
2002,890,6,0.0014858841010401188,3.665364864482806e-05,6,out,normal
2003,857,7,0.0029717682020802376,0.002060095466193429,12,in,normal
2004,858,6,0.0012382367508667654,0.0001787018342003616,5,out,normal
2005,859,6,0.0004952947003467064,0.0,2,out,normal
2006,860,6,0.0004952947003467064,0.0,2,out,normal
2007,861,6,0.0024764735017335318,0.02829091012008868,10,out,normal
2008,862,7,0.005943536404160475,0.005072232737836212,24,in,normal
2009,863,6,0.0027241208519068845,0.0005773259101218707,11,in,normal
2010,864,6,0.0012382367508667654,1.9470871866497477e-05,5,out,normal
2011,865,7,0.0009905894006934123,1.950139369879582e-05,4,out,normal
2012,866,6,0.0012382367508667654,2.147054063925529e-07,5,out,normal
2013,867,6,0.001981178801386825,4.130523056313874e-07,8,out,normal
2014,868,7,0.0009905894006934123,7.566970447743244e-05,4,out,normal
2015,869,6,0.0017335314512134721,7.426060089129794e-07,7,out,normal
2016,870,6,0.0017335314512134721,1.5416625603443309e-06,7,out,normal
2017,871,6,0.0017335314512134721,7.501771984012492e-05,7,out,normal
2018,872,6,0.0017335314512134721,1.8812283226776053e-07,7,out,normal
2019,873,6,0.0014858841010401188,2.862738751900705e-07,6,out,normal
2020,874,6,0.0014858841010401188,2.4537760730577472e-08,6,out,normal
2021,875,6,0.0002476473501733532,0.0,1,out,normal
2022,876,6,0.0027241208519068845,0.0002297719123132732,11,in,normal
2023,877,6,0.0009905894006934123,8.277796159846914e-05,4,out,normal
2024,878,6,0.0024764735017335318,0.00017635943013209374,10,out,normal
2025,879,6,0.0014858841010401188,0.00016344507404744202,6,out,normal
2026,880,6,0.001981178801386825,0.00010880596370556569,8,out,normal
2027,881,6,0.0017335314512134721,8.616222190375332e-07,7,out,normal
2028,882,6,0.001981178801386825,1.4690333893797887e-06,8,out,normal
2029,883,6,0.0002476473501733532,0.0,1,out,normal
2030,884,6,0.0009905894006934123,1.927498061787415e-05,4,out,normal
2031,885,6,0.001981178801386825,9.20166027396655e-07,8,out,normal
2032,886,6,0.001981178801386825,9.314329721632579e-07,8,out,normal
2033,887,6,0.0014858841010401188,1.980797423607652e-05,6,out,normal
2034,888,6,0.002228826151560178,4.947643429489384e-05,9,out,normal
2035,889,6,0.003219415552253591,0.010730742280790392,13,in,normal
2036,891,6,0.0002476473501733532,0.0,1,out,normal
2037,892,6,0.0002476473501733532,0.0,1,out,normal
2038,893,6,0.0009905894006934123,2.4248625371649687e-05,4,out,normal
2039,894,6,0.0009905894006934123,3.067220091322184e-08,4,out,normal
2040,895,6,0.0014858841010401188,5.520996164379932e-07,6,out,normal
2041,3456,7,0.012630014858841009,0.0009597509481407069,51,in,normal
2042,3495,7,0.013868251609707777,0.001345749334112515,56,in,normal
2043,3586,7,0.010896483407627538,6.0750066908977734e-05,44,in,normal
2044,3621,7,0.0027241208519068845,1.4307834372377192e-05,11,in,normal
2045,3626,7,0.001981178801386825,9.13219415660248e-06,8,out,normal
2046,3797,7,0.010648836057454186,0.0008472367841074942,43,in,normal
2047,3501,7,0.012382367508667657,0.0004832495661234085,50,in,normal
2048,3517,7,0.004210004952947003,9.523952329687767e-06,17,in,normal
2049,3550,7,0.00470529965329371,0.0003864005949771209,19,in,normal
2050,3577,7,0.012877662209014365,0.0005741204882741122,52,in,normal
2051,3592,7,0.003219415552253591,0.0005429900451611451,13,in,normal
2052,3609,7,0.0066864784546805354,0.00014247510846362527,27,in,normal
2053,3633,7,0.016097077761267953,0.0010109040808245374,65,in,normal
2054,3677,7,0.012382367508667657,0.0008599609460949639,50,in,normal
2055,3684,7,0.0163447251114413,0.0011225777843619684,66,in,normal
2056,3721,7,0.007429420505200594,0.0003641634797203352,30,in,normal
2057,3779,7,0.00470529965329371,2.576524145236976e-05,19,in,normal
2058,3872,7,0.0034670629024269443,0.0002601064478191764,14,in,normal
2059,3948,7,0.014363546310054482,0.0018455154056418528,58,in,normal
2060,2678,2,0.002228826151560178,1.50238751876947e-06,9,out,normal
2061,2760,2,0.0027241208519068845,2.9295918777306645e-06,11,in,normal
2062,2822,2,0.0034670629024269443,1.282817766010173e-05,14,in,normal
2063,2883,2,0.003714710252600297,3.443577367210509e-05,15,in,normal
2064,2941,2,0.0027241208519068845,2.5982377474021808e-06,11,in,normal
2065,2968,2,0.003219415552253591,2.041951461175938e-05,13,in,normal
2066,3005,2,0.010648836057454186,4.415853595587732e-05,43,in,normal
2067,3057,2,0.004210004952947003,8.325987643523e-06,17,in,normal
2068,3136,2,0.015354135710747894,5.14318582476568e-05,62,in,normal
2069,3164,3,0.0024764735017335318,4.391933314029056e-06,10,out,normal
2070,3222,2,0.003714710252600297,1.6064582380800693e-05,15,in,normal
2071,3245,2,0.0034670629024269443,1.873448661921042e-05,14,in,normal
2072,3248,2,0.007677067855373947,9.454755169140097e-05,31,in,normal
2073,3263,2,0.014363546310054482,0.0003119838573357581,58,in,normal
2074,3278,2,0.00470529965329371,7.771295472447385e-05,19,in,normal
2075,3328,2,0.004457652303120356,6.6063609319434285e-06,18,in,normal
2076,3361,2,0.0034670629024269443,0.00016064666821765812,14,in,normal
2077,3440,7,0.0064388311045071814,0.00047526310327530245,26,in,normal
2078,3525,7,0.008915304606240713,0.0005395548091966603,36,in,normal
2079,3540,7,0.008420009905894007,0.000366561336825782,34,in,normal
2080,3556,7,0.003219415552253591,0.00033095659900310496,13,in,normal
2081,3561,7,0.0034670629024269443,0.0007784172476226433,14,in,normal
2082,3651,7,0.0079247152055473,0.0003485181750036956,32,in,normal
2083,3674,7,0.00941059930658742,0.0005337253565920473,38,in,normal
2084,3692,7,0.009162951956414063,0.0002280275935948767,37,in,normal
2085,3741,7,0.004457652303120356,0.00016607835309234538,18,in,normal
2086,3750,7,0.007181773155027241,0.0003606098629896019,29,in,normal
2087,3756,7,0.01510648836057454,0.0015017374490349893,61,in,normal
2088,3830,7,0.026498266468548786,0.004614269170292458,107,in,normal
2089,3851,7,0.014611193660227837,0.0008370087818712728,59,in,normal
2090,3877,7,0.013620604259534423,0.0012302722298984676,55,in,normal
2091,3886,7,0.007181773155027241,0.0004301371606437931,29,in,normal
2092,3943,7,0.006191183754333828,0.00026961440402817387,25,in,normal
2093,3962,7,0.009658246656760771,0.00622798228945807,39,in,normal
2094,2677,2,0.003714710252600297,2.390791793988774e-05,15,in,normal
2095,2826,2,0.0024764735017335318,1.3816651282721224e-05,10,out,normal
2096,2724,2,0.017335314512134718,8.628649335821173e-05,70,in,normal
2097,2752,2,0.0017335314512134721,4.252246991308885e-06,7,out,normal
2098,2775,2,0.0066864784546805354,1.20059989525351e-05,27,in,normal
2099,2869,2,0.017335314512134718,0.00024256881221252158,70,in,normal
2100,2892,2,0.007181773155027241,1.8407794498087174e-05,29,in,normal
2101,2962,2,0.00470529965329371,1.3907402554735739e-05,19,in,normal
2102,3001,2,0.008667657256067359,2.3894016170565313e-05,35,in,normal
2103,3019,2,0.017335314512134718,0.00011563336127481271,70,in,normal
2104,3100,2,0.008420009905894007,9.257030836852112e-05,34,in,normal
2105,3162,2,0.014115898959881128,5.237758569552289e-05,57,in,normal
2106,3168,2,0.01188707280832095,5.750228212056621e-05,48,in,normal
2107,3233,2,0.015601783060921246,6.32078375475373e-05,63,in,normal
2108,3295,2,0.011391778107974244,3.3881146913251234e-05,46,in,normal
2109,3304,2,0.008667657256067359,4.3071091754886575e-05,35,in,normal
2110,3331,2,0.008915304606240713,4.394473460835739e-05,36,in,normal
2111,3366,2,0.01510648836057454,6.801239153052894e-05,61,in,normal
2112,3404,2,0.004457652303120356,2.0106372209454627e-05,18,in,normal
2113,3406,2,0.017087667161961362,0.00012298127242633614,69,in,normal
2114,3412,2,0.010896483407627538,0.0001794175042954458,44,in,normal
2115,2813,2,0.0066864784546805354,3.001886638890793e-05,27,in,normal
2116,2971,2,0.0009905894006934123,2.241961187097576e-07,4,out,normal
2117,3034,2,0.010648836057454186,3.937929303448206e-05,43,in,normal
2118,3178,2,0.006191183754333828,1.9329455721668072e-05,25,in,normal
2119,3410,2,0.00396235760277365,8.386360947985169e-06,16,in,normal
2120,3420,2,0.005695889053987122,0.00022111045503964502,23,in,normal
2121,2976,2,0.010153541357107478,3.978256026246065e-05,41,in,normal
2122,3011,2,0.010401188707280832,4.3779272426833264e-05,42,in,normal
2123,3179,2,0.016840019811788013,5.815429234446954e-05,68,in,normal
2124,3289,2,0.00470529965329371,0.0001586102681834368,19,in,normal
2125,1920,4,0.030460624071322436,0.00019684059157846305,123,in,normal
2126,1941,4,0.05522535908865775,0.0016147630728383727,223,in,normal
2127,1948,4,0.026745913818722142,6.771346428518568e-05,108,in,normal
2128,1959,4,0.029717682020802376,0.00011244164174378946,120,in,normal
2129,2028,4,0.02625061911837543,6.384701069948752e-05,106,in,normal
2130,2047,4,0.0507677067855374,0.0014246502240330195,205,in,normal
2131,2053,4,0.02847944526993561,5.060209634220132e-05,115,in,normal
2132,2065,4,0.0064388311045071814,3.6968470519054256e-05,26,in,normal
2133,2087,4,0.038632986627043085,0.00017353379915158979,156,in,normal
2134,2125,4,0.029965329370975725,5.4417313222227944e-05,121,in,normal
2135,2132,4,0.0232788509162952,0.00020044039665660716,94,in,normal
2136,2134,4,0.021050024764735012,3.356151389782674e-05,85,in,normal
2137,2148,4,0.02228826151560178,5.944244217843136e-05,90,in,normal
2138,2149,4,0.0316988608221892,6.67809767487661e-05,128,in,normal
2139,2169,4,0.02699356116889549,7.315596325963121e-05,109,in,normal
2140,2191,4,0.021792966815255083,2.8480462743230512e-05,88,in,normal
2141,2194,4,0.02699356116889549,6.460340399102225e-05,109,in,normal
2142,2196,4,0.027241208519068846,1.4922411340002762e-05,110,in,normal
2143,2198,4,0.013620604259534423,2.824554119764635e-05,55,in,normal
2144,2239,4,0.010896483407627538,8.01821571486762e-05,44,in,normal
2145,2266,4,0.057949479940564624,0.0015742533985946912,234,in,normal
2146,2282,4,0.03813769192669638,0.00024702524603132785,154,in,normal
2147,2285,4,0.013620604259534423,8.346879224527891e-05,55,in,normal
2148,2293,4,0.013372956909361071,1.1808979535042645e-05,54,in,normal
2149,2315,4,0.018078256562654774,2.855875381914491e-05,73,in,normal
2150,2328,4,0.04110946012877662,0.00034101918778780107,166,in,normal
2151,2332,4,0.025507677067855374,3.6768389378105616e-05,103,in,normal
2152,2333,4,0.0396235760277365,0.00031378311420624617,160,in,normal
2153,2338,4,0.02699356116889549,3.054170127178123e-05,109,in,normal
2154,2347,4,0.07206537890044576,0.002954891031170904,291,in,normal
2155,2351,4,0.027241208519068846,3.594065651422361e-05,110,in,normal
2156,2368,4,0.0195641406636949,0.0001654716051271741,79,in,normal
2157,2372,4,0.02600297176820208,5.7225971491121254e-05,105,in,normal
2158,2385,4,0.014115898959881128,5.3904817797120785e-05,57,in,normal
2159,2399,4,0.01906884596334819,0.00012835686389005608,77,in,normal
2160,2420,4,0.020059435364041603,8.123733468317806e-06,81,in,normal
2161,2496,4,0.005448241703813769,1.453029696485566e-06,22,in,normal
2162,2501,4,0.01882119861317484,0.0001344745020116445,76,in,normal
2163,2509,4,0.03293709757305597,0.00023716932614319185,133,in,normal
2164,2512,4,0.02600297176820208,0.000419293314455569,105,in,normal
2165,2516,4,0.021792966815255083,3.872793401427973e-05,88,in,normal
2166,2530,4,0.007181773155027241,2.1112426805512025e-05,29,in,normal
2167,2542,4,0.04853888063397721,0.0012357439718257315,196,in,normal
2168,2555,4,0.033432392273402674,0.00010285836261977249,135,in,normal
2169,2567,4,0.028727092620108963,6.450816970769978e-05,116,in,normal
2170,2592,4,0.030955918771669137,8.498164825880721e-05,125,in,normal
2171,2597,4,0.02600297176820208,9.1307956527897e-05,105,in,normal
2172,2608,4,0.02451708766716196,0.00013397191303225663,99,in,normal
2173,2642,4,0.029717682020802376,0.0006922905068039579,120,in,normal
2174,2725,2,0.001981178801386825,4.599255841756027e-06,8,out,normal
2175,2734,2,0.0064388311045071814,2.4536976497786803e-05,26,in,normal
2176,2764,2,0.006191183754333828,4.4221460874858665e-05,25,in,normal
2177,2964,2,0.004457652303120356,1.8872929559151727e-05,18,in,normal
2178,3020,2,0.009162951956414063,0.00012333349982830374,37,in,normal
2179,3062,2,0.0079247152055473,2.471993115956046e-05,32,in,normal
2180,3079,2,0.009658246656760771,2.243713061650913e-05,39,in,normal
2181,3165,2,0.0017335314512134721,6.479981423420418e-07,7,out,normal
2182,3205,2,0.003714710252600297,1.2808235525541392e-05,15,in,normal
2183,3258,2,0.011639425458147598,0.00012164656372540581,47,in,normal
2184,3386,2,0.012877662209014365,4.067622757452349e-05,52,in,normal
2185,3409,2,0.00396235760277365,7.852267564002717e-05,16,in,normal
2186,2693,2,0.004457652303120356,3.435796552678867e-05,18,in,normal
2187,2979,2,0.004457652303120356,0.0004744644004009661,18,in,normal
2188,3101,2,0.029965329370975725,0.0003051009239341753,121,in,normal
2189,3265,2,0.01188707280832095,8.68884266482259e-05,48,in,normal
2190,3385,2,0.012877662209014365,0.0004062504584496228,52,in,normal
2191,1913,4,0.00470529965329371,5.824326616350129e-05,19,in,normal
2192,1916,4,0.0195641406636949,9.407270850719308e-05,79,in,normal
2193,1940,4,0.02303120356612184,1.864513565770592e-05,93,in,normal
2194,1947,4,0.029717682020802376,0.0001184769928374691,120,in,normal
2195,1954,4,0.02303120356612184,0.0006076328702984137,93,in,normal
2196,1994,4,0.0158494304110946,7.174763047993898e-06,64,in,normal
2197,2002,4,0.021050024764735012,0.00012390951291291235,85,in,normal
2198,2010,4,0.020802377414561663,9.970121261953014e-05,84,in,normal
2199,2026,4,0.0237741456166419,0.00014760478470198402,96,in,normal
2200,2052,4,0.02625061911837543,6.118611448281245e-05,106,in,normal
2201,2062,4,0.01882119861317484,0.00024875288473896507,76,in,normal
2202,2101,4,0.017582961862308073,6.658495910545304e-05,71,in,normal
2203,2137,4,0.012134720158494304,3.637901207588956e-05,49,in,normal
2204,2144,4,0.01906884596334819,3.528189897090181e-05,77,in,normal
2205,2151,4,0.021297672114908368,2.1664735745832448e-05,86,in,normal
2206,2163,4,0.007677067855373947,3.60045677075476e-05,31,in,normal
2207,2176,4,0.028727092620108963,0.00036977045492158977,116,in,normal
2208,2215,4,0.014363546310054482,2.8111896187959674e-05,58,in,normal
2209,2241,4,0.029470034670629024,3.6883222724161826e-05,119,in,normal
2210,2246,4,0.02352649826646855,7.358950432407022e-05,95,in,normal
2211,2273,4,0.022535908865775136,1.0201651133692675e-05,91,in,normal
2212,2294,4,0.029965329370975725,0.00010005549431549296,121,in,normal
2213,2295,4,0.005695889053987122,6.7089212264138704e-06,23,in,normal
2214,2298,4,0.004210004952947003,2.422801708906483e-05,17,in,normal
2215,2343,4,0.0195641406636949,5.022426115308071e-05,79,in,normal
2216,2344,4,0.029965329370975725,0.0001308900310845625,121,in,normal
2217,2355,4,0.007429420505200594,2.5248777891170457e-05,30,in,normal
2218,2377,4,0.0232788509162952,3.2521227194707745e-05,94,in,normal
2219,2389,4,0.006934125804853889,8.831417929800797e-05,28,in,normal
2220,2394,4,0.02352649826646855,0.0001334883736970176,95,in,normal
2221,2413,4,0.004210004952947003,2.8662413138415826e-05,17,in,normal
2222,2419,4,0.02699356116889549,0.00024911547467291534,109,in,normal
2223,2465,4,0.014858841010401188,6.500346848442328e-06,60,in,normal
2224,2468,4,0.043833580980683504,0.0011184079567439133,177,in,normal
2225,2519,4,0.008667657256067359,1.9803681523440498e-06,35,in,normal
2226,2544,4,0.007429420505200594,1.9537638203999484e-05,30,in,normal
2227,2582,4,0.025012382367508662,2.0534225180451763e-05,101,in,normal
2228,2588,4,0.022535908865775136,7.991225802303823e-05,91,in,normal
2229,2594,4,0.0232788509162952,9.235670582243858e-05,94,in,normal
2230,2605,4,0.004210004952947003,1.3841757595680273e-05,17,in,normal
2231,2609,4,0.012134720158494304,2.512023266640311e-07,49,in,normal
2232,2616,4,0.024764735017335317,0.0001799107934765601,100,in,normal
2233,2903,2,0.001981178801386825,1.0659364367872698e-06,8,out,normal
2234,2938,2,0.0049529470034670635,1.019590925056748e-05,20,in,normal
2235,2999,2,0.007429420505200594,2.1001441023017176e-05,30,in,normal
2236,3201,2,0.022783556215948488,6.454510322291582e-05,92,in,normal
2237,3319,2,0.0064388311045071814,1.3841436800319776e-05,26,in,normal
2238,3355,2,0.013372956909361071,2.534707786609204e-05,54,in,normal
2239,3097,2,0.010153541357107478,3.934173538067517e-05,41,in,normal
2240,2707,2,0.003714710252600297,2.6959885166152365e-05,15,in,normal
2241,3111,2,0.012877662209014365,0.00013873215043521127,52,in,normal
2242,3186,2,0.005695889053987122,5.3462003620988814e-05,23,in,normal
2243,2661,2,0.02451708766716196,0.006693294626642411,99,in,normal
2244,2662,2,0.009162951956414063,9.42414451862991e-06,37,in,normal
2245,2663,2,0.0064388311045071814,5.198806312243306e-06,26,in,normal
2246,2664,2,0.02055473006438831,0.0009723100827909275,83,in,normal
2247,2665,2,0.012382367508667657,2.207151508163058e-05,50,in,normal
2248,2666,2,0.01510648836057454,6.813584532783143e-06,61,in,normal
2249,2667,2,0.0049529470034670635,4.7728835141405564e-06,20,in,normal
2250,2668,2,0.008420009905894007,1.509174423461694e-05,34,in,normal
2251,2669,2,0.024021792966815253,2.312184779151055e-05,97,in,normal
2252,2670,2,0.00470529965329371,1.3695925876752486e-06,19,in,normal
2253,2671,2,0.0014858841010401188,2.453776073057747e-07,6,out,normal
2254,2672,2,0.009162951956414063,5.7845502081401554e-06,37,in,normal
2255,2673,2,0.007181773155027241,1.930641207771109e-06,29,in,normal
2256,2674,2,0.017335314512134718,5.168326503673813e-05,70,in,normal
2257,2675,2,0.00941059930658742,7.97568494110217e-06,38,in,normal
2258,2676,2,0.02055473006438831,1.473233171402526e-05,83,in,normal
2259,2679,2,0.02303120356612184,2.4403377173937126e-05,93,in,normal
2260,2680,2,0.013125309559187715,4.741594195143069e-06,53,in,normal
2261,2681,2,0.01114413075780089,2.6921963797437592e-06,45,in,normal
2262,2682,2,0.00396235760277365,1.5913605330370975e-06,16,in,normal
2263,2683,2,0.019316493313521543,2.6363850711880983e-05,78,in,normal
2264,2684,2,0.006934125804853889,2.2864947366214672e-06,28,in,normal
2265,2685,2,0.0029717682020802376,9.907209415031009e-07,12,in,normal
2266,2686,2,0.005943536404160475,4.22568923696746e-06,24,in,normal
2267,2687,2,0.005200594353640416,4.33369133795343e-06,21,in,normal
2268,2688,2,0.0027241208519068845,1.4851864744444562e-06,11,in,normal
2269,2689,2,0.01659237246161466,9.927644288670113e-06,67,in,normal
2270,2690,2,0.007677067855373947,1.3514974262736165e-05,31,in,normal
2271,2691,2,0.0007429420505200594,4.089626788429578e-08,3,out,normal
2272,2692,2,0.0012382367508667654,2.039502190593452e-07,5,out,normal
2273,2694,2,0.02303120356612184,2.7154898314693e-05,93,in,normal
2274,2695,2,0.0027241208519068845,6.991535667037643e-08,11,in,normal
2275,2696,2,0.00470529965329371,4.260189844253971e-06,19,in,normal
2276,2697,2,0.00396235760277365,2.096358392412339e-06,16,in,normal
2277,2698,2,0.017087667161961362,8.357323593330439e-06,69,in,normal
2278,2699,2,0.003219415552253591,0.00036475466724566493,13,in,normal
2279,2700,2,0.003714710252600297,4.257447544854778e-06,15,in,normal
2280,2701,2,0.0064388311045071814,9.48028710833832e-07,26,in,normal
